gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,ap,at,ceq,che,cogs,csho,dltt,ebit,ebitda,epspx,ibc,invt,ni,nits,oancf,rect,sale,xint,costat,prcc_f
149177,12/31/2021,2021,INDL,C,D,STD,NXST,NEXSTAR MEDIA GROUP,USD,248.1830,13264.4620,2850.3390,206.4940,1983.4670,40.7570,7605.8670,1181.1200,1648.5970,19.8100,830.4360,0.0000,834.5680,,1214.8430,1021.0510,4648.3710,282.6510,A,150.980000000000
149177,12/31/2022,2022,INDL,C,D,STD,NXST,NEXSTAR MEDIA GROUP,USD,197.7000,12678.9000,2741.0000,219.7000,2197.7000,36.8100,7065.7000,1479.1000,1948.3000,24.6800,943.5000,0.0000,971.1000,,1403.0000,1079.4000,5211.0000,336.6000,A,175.030000000000
149177,12/31/2023,2023,INDL,C,D,STD,NXST,NEXSTAR MEDIA GROUP,USD,235.0000,12078.0000,2299.0000,147.0000,2607.0000,33.6010,6959.0000,758.0000,1245.0000,9.7800,270.0000,0.0000,346.0000,,999.0000,1095.0000,4933.0000,447.0000,A,156.750000000000
149337,12/31/2021,2021,FS,C,D,STD,NDAQ,NASDAQ INC,USD,185.0000,20115.0000,6395.0000,,,,5198.0000,,,,,,,,,,,125.0000,A,210.010000000000
149337,12/31/2021,2021,INDL,C,D,STD,NDAQ,NASDAQ INC,USD,247.0000,20115.0000,6395.0000,6333.0000,3983.0000,166.6800,5198.0000,1625.0000,1903.0000,7.1500,1187.0000,208.0000,1187.0000,,1083.0000,588.0000,5886.0000,125.0000,A,210.010000000000
149337,12/31/2022,2022,FS,C,D,STD,NDAQ,NASDAQ INC,USD,185.0000,20868.0000,6151.0000,,,,5187.0000,,,,,,,,,,,129.0000,A,61.350000000000
149337,12/31/2022,2022,INDL,C,D,STD,NDAQ,NASDAQ INC,USD,428.0000,20868.0000,6151.0000,7545.0000,4296.0000,491.5920,5187.0000,1672.0000,1930.0000,2.2800,1123.0000,181.0000,1125.0000,,1706.0000,677.0000,6226.0000,129.0000,A,61.350000000000
149337,12/31/2023,2023,FS,C,D,STD,NDAQ,NASDAQ INC,USD,332.0000,32294.0000,10816.0000,,,,10580.0000,,,,,,,,,,,284.0000,A,58.140000000000
149337,12/31/2023,2023,INDL,C,D,STD,NDAQ,NASDAQ INC,USD,416.0000,32294.0000,10816.0000,7748.0000,3907.0000,575.1590,10580.0000,1840.0000,2157.0000,2.1000,1057.0000,188.0000,1059.0000,,1696.0000,929.0000,6064.0000,284.0000,A,58.140000000000
150481,12/31/2021,2021,INDL,C,D,STD,SAIA,SAIA INC,USD,114.0100,1845.2500,1220.3330,106.5880,1815.7570,26.3370,119.4170,331.2470,472.9470,9.6200,253.2350,,253.2350,,382.5920,276.7550,2288.7040,3.2120,A,337.030000000000
150481,12/31/2022,2022,INDL,C,D,STD,SAIA,SAIA INC,USD,99.7920,2174.7100,1579.3410,187.3900,2164.3160,26.4640,115.0700,470.5380,627.7410,13.4800,357.4220,,357.4220,,473.0260,313.7440,2792.0570,2.6110,A,209.680000000000
150481,12/31/2023,2023,INDL,C,D,STD,SAIA,SAIA INC,USD,141.8770,2583.5650,1941.4940,296.2150,2241.1820,26.5490,102.7770,461.4060,640.2510,13.3200,354.8570,,354.8570,,577.9450,312.7470,2881.4330,2.5350,A,438.220000000000
151630,12/31/2021,2021,INDL,C,D,STD,HALO,HALOZYME THERAPEUTICS INC,USD,1.5410,1104.4290,196.9530,740.9220,166.0110,137.4980,787.2550,275.9020,277.2990,2.8600,402.7100,53.9080,402.7100,,299.4400,90.9750,443.3100,7.5260,A,40.210000000000
151630,12/31/2022,2022,INDL,C,D,STD,HALO,HALOZYME THERAPEUTICS INC,USD,17.6930,1841.5110,169.7980,362.7940,292.5270,135.1540,1492.7660,320.9480,367.5890,1.4800,202.1290,100.1230,202.1290,,240.1100,231.0720,660.1160,16.9470,A,56.900000000000
151630,12/31/2023,2023,INDL,C,D,STD,HALO,HALOZYME THERAPEUTICS INC,USD,11.8160,1733.2700,83.8080,336.0000,406.9780,126.7700,1499.2480,342.9190,422.2750,2.1300,281.5940,127.6010,281.5940,,388.5710,234.2100,829.2530,18.7620,A,36.960000000000
156155,11/30/2022,2022,INDL,C,D,STD,SNX,TD SYNNEX CORPORATION,USD,13988.9800,29733.9980,8025.5060,522.8560,58343.8080,94.6470,4169.1750,1273.1920,1672.1570,6.7900,651.3070,9066.6200,651.3070,,-49.6040,10240.1340,62343.8100,222.5780,A,102.300000000000
156155,11/30/2023,2023,INDL,C,D,STD,SNX,TD SYNNEX CORPORATION,USD,13347.2810,29412.8140,8183.1820,1033.7760,53491.4090,88.6690,3472.1370,1284.2670,1685.1820,6.7200,626.9110,7146.2740,626.9110,,1407.3730,11262.1480,57555.4160,288.3180,A,98.640000000000
157373,12/31/2021,2021,INDL,C,D,STD,VST,VISTRA CORP,USD,1515.0000,29683.0000,6291.0000,1346.0000,11279.0000,469.0730,10750.0000,-955.0000,798.0000,-2.6900,-1264.0000,610.0000,-1274.0000,,-206.0000,1941.0000,12077.0000,543.0000,A,22.770000000000
157373,12/31/2022,2022,INDL,C,D,STD,VST,VISTRA CORP,USD,1556.0000,32787.0000,2902.0000,492.0000,13609.0000,389.7550,12215.0000,-1477.0000,119.0000,-3.2600,-1210.0000,570.0000,-1227.0000,,485.0000,2059.0000,13728.0000,648.0000,A,23.200000000000
157373,12/31/2023,2023,INDL,C,D,STD,VST,VISTRA CORP,USD,1147.0000,32966.0000,2831.0000,3525.0000,10664.0000,351.4570,12391.0000,2613.0000,4115.0000,3.6300,1492.0000,740.0000,1493.0000,,5453.0000,1674.0000,14779.0000,744.0000,A,38.520000000000
157855,01/31/2022,2021,INDL,C,D,STD,CRM,SALESFORCE INC,USD,5356.0000,95209.0000,58131.0000,10537.0000,5475.0000,989.0000,13566.0000,602.0000,2880.0000,1.5100,1444.0000,0.0000,1444.0000,,6000.0000,9739.0000,26492.0000,220.0000,A,232.630000000000
157855,01/31/2023,2022,INDL,C,D,STD,CRM,SALESFORCE INC,USD,6486.0000,98849.0000,58359.0000,12508.0000,6373.0000,981.0000,12850.0000,1858.0000,4761.0000,0.2100,208.0000,0.0000,208.0000,,7111.0000,10755.0000,31352.0000,297.0000,A,167.970000000000
157855,01/31/2024,2023,INDL,C,D,STD,CRM,SALESFORCE INC,USD,5739.0000,99823.0000,59646.0000,14194.0000,6463.0000,971.0000,11673.0000,5999.0000,8968.0000,4.2500,4136.0000,0.0000,4136.0000,,10234.0000,11414.0000,34857.0000,,A,281.090000000000
158563,12/31/2021,2021,INDL,C,D,STD,CYTK,CYTOKINETICS INC,USD,21.0870,841.3190,243.8630,471.6380,237.0210,84.8000,434.9440,-168.8690,-166.5930,-2.8000,-215.3140,0.0000,-215.3140,,-142.5220,56.8190,70.4280,29.3320,A,45.580000000000
158563,12/31/2022,2022,INDL,C,D,STD,CYTK,CYTOKINETICS INC,USD,25.6110,1014.7750,-107.9000,782.5770,412.9760,94.8340,1038.0150,-324.2020,-318.3880,-4.3300,-388.9550,0.0000,-388.9550,,-299.5160,0.1470,94.5880,51.1560,A,45.820000000000
158563,12/31/2023,2023,INDL,C,D,STD,CYTK,CYTOKINETICS INC,USD,21.5070,824.3160,-386.3230,614.8240,491.8430,101.6380,1107.9180,-496.2050,-484.3130,-5.4500,-526.2440,0.0000,-526.2440,,-414.3330,1.2830,7.5300,57.6680,A,83.490000000000
160225,12/31/2021,2021,FS,C,D,STD,MA,MASTERCARD INC,USD,738.0000,37669.0000,7312.0000,,,,13754.0000,,,,,0.0000,,,,,,431.0000,A,359.320000000000
160225,12/31/2021,2021,INDL,C,D,STD,MA,MASTERCARD INC,USD,738.0000,37669.0000,7312.0000,8591.0000,7900.0000,979.9000,13754.0000,10258.0000,10984.0000,8.7900,8687.0000,0.0000,8687.0000,,9463.0000,3140.0000,18884.0000,431.0000,A,359.320000000000
160225,12/31/2022,2022,FS,C,D,STD,MA,MASTERCARD INC,USD,926.0000,38724.0000,6298.0000,,,,14379.0000,,,,,0.0000,,,,,,471.0000,A,347.730000000000
160225,12/31/2022,2022,INDL,C,D,STD,MA,MASTERCARD INC,USD,926.0000,38724.0000,6298.0000,8102.0000,8800.0000,956.0000,14379.0000,12650.0000,13400.0000,10.2600,9930.0000,0.0000,9930.0000,,11195.0000,3543.0000,22200.0000,471.0000,A,347.730000000000
160225,12/31/2023,2023,FS,C,D,STD,MA,MASTERCARD INC,USD,834.0000,42448.0000,6929.0000,,,,14977.0000,,,,,0.0000,,,,,,575.0000,A,426.510000000000
160225,12/31/2023,2023,INDL,C,D,STD,MA,MASTERCARD INC,USD,834.0000,42448.0000,6929.0000,9305.0000,9752.0000,934.5000,14977.0000,14547.0000,15346.0000,11.8600,11195.0000,0.0000,11195.0000,,11980.0000,4193.0000,25098.0000,575.0000,A,426.510000000000
160329,12/31/2021,2021,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,6037.0000,359268.0000,251635.0000,139649.0000,98509.0000,662.1210,26206.0000,78714.0000,91144.0000,113.8800,76033.0000,1170.0000,76033.0000,,91652.0000,40270.0000,257637.0000,509.0000,A,2897.040000000000
160329,12/31/2022,2022,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,5128.0000,365264.0000,256144.0000,113762.0000,110274.0000,12849.0000,27202.0000,74625.0000,90554.0000,4.5900,59972.0000,2670.0000,59972.0000,,91495.0000,40258.0000,282836.0000,485.0000,A,88.230000000000
160329,12/31/2023,2023,INDL,C,D,STD,GOOGL,ALPHABET INC,USD,7493.0000,402392.0000,281079.0000,110916.0000,120907.0000,12460.0000,25713.0000,86381.0000,98327.0000,5.8400,73795.0000,,73795.0000,,101746.0000,47964.0000,307394.0000,489.0000,A,139.690000000000
160479,12/31/2021,2021,FS,C,D,STD,EXR,EXTRA SPACE STORAGE INC,USD,142.2850,10474.4770,3116.4960,,,,5949.2280,,,,,59.2480,,,,,,166.1830,A,226.730000000000
160479,12/31/2021,2021,INDL,C,D,STD,EXR,EXTRA SPACE STORAGE INC,USD,142.2850,10474.4770,3116.4960,76.1940,639.9750,133.9220,5949.2280,923.5050,,6.2000,877.7580,0.0000,827.6490,,952.4360,502.2370,1665.6740,166.1830,A,226.730000000000
160479,12/31/2022,2022,FS,C,D,STD,EXR,EXTRA SPACE STORAGE INC,USD,171.6800,12167.4580,3259.5970,,,,7284.3660,,,,,52.3110,,,,,,219.1710,A,147.180000000000
160479,12/31/2022,2022,INDL,C,D,STD,EXR,EXTRA SPACE STORAGE INC,USD,171.6800,12167.4580,3259.5970,97.7350,751.0180,133.9210,7284.3660,1154.7510,,6.4100,921.1560,0.0000,860.6880,,1238.1390,643.9860,2035.0200,219.1710,A,147.180000000000
160479,12/31/2023,2023,FS,C,D,STD,EXR,EXTRA SPACE STORAGE INC,USD,334.5180,27456.2620,14390.9210,,,,10748.6160,,,,,118.7450,,,,,,437.8210,A,160.330000000000
160479,12/31/2023,2023,INDL,C,D,STD,EXR,EXTRA SPACE STORAGE INC,USD,334.5180,27456.2620,14390.9210,105.0830,1176.9630,211.2790,10748.6160,1376.5650,,4.7400,850.4530,0.0000,803.1980,,1402.4740,739.4850,2699.9360,437.8210,A,160.330000000000
160990,12/31/2021,2021,FS,C,D,STD,CUBE,CUBESMART,USD,145.9670,6548.0790,2871.5630,,,,3263.1780,,,,,0.0000,,,,,,88.5160,A,56.910000000000
160990,12/31/2021,2021,INDL,C,D,STD,CUBE,CUBESMART,USD,145.9670,6548.0790,2871.5630,13.3180,484.1530,223.9180,3263.1780,315.8770,,1.1000,230.8130,0.0000,223.4820,,449.1850,23.5620,847.8390,88.5160,A,56.910000000000
160990,12/31/2022,2022,FS,C,D,STD,CUBE,CUBESMART,USD,164.6330,6325.8300,2826.2030,,,,3077.9990,,,,,0.0000,,,,,,98.4810,A,40.250000000000
160990,12/31/2022,2022,INDL,C,D,STD,CUBE,CUBESMART,USD,164.6330,6325.8300,2826.2030,8.9250,602.6040,224.6030,3077.9990,401.2740,,1.2900,292.4720,0.0000,291.2630,,591.4660,30.0170,1058.5010,98.4810,A,40.250000000000
160990,12/31/2023,2023,FS,C,D,STD,CUBE,CUBESMART,USD,151.0950,6225.0200,2798.8280,,,,3006.4850,,,,,0.0000,,,,,,98.5060,A,46.350000000000
160990,12/31/2023,2023,INDL,C,D,STD,CUBE,CUBESMART,USD,151.0950,6225.0200,2798.8280,8.2170,496.0180,224.9210,3006.4850,503.3600,,1.8200,412.4350,0.0000,410.7570,,611.1360,33.1820,1056.4190,98.5060,A,46.350000000000
160991,12/31/2021,2021,FS,C,D,STD,DLR,DIGITAL REALTY TRUST INC,USD,1325.0330,36369.5600,17272.8780,,,,14496.4510,,,,,0.0000,,,,,,347.3080,A,176.870000000000
160991,12/31/2021,2021,INDL,C,D,STD,DLR,DIGITAL REALTY TRUST INC,USD,1325.0330,36369.5600,17272.8780,151.4850,3285.7930,284.4150,14496.4510,751.9330,,5.9500,1747.4120,0.0000,1709.2590,,1702.2280,1219.1060,4485.8060,347.3080,A,176.870000000000
160991,12/31/2022,2022,FS,C,D,STD,DLR,DIGITAL REALTY TRUST INC,USD,1543.6560,41484.9980,16851.6440,,,,18275.6190,,,,,0.0000,,,,,,369.8990,A,100.270000000000
160991,12/31/2022,2022,INDL,C,D,STD,DLR,DIGITAL REALTY TRUST INC,USD,1543.6560,41484.9980,16851.6440,150.6960,3610.9330,291.1480,18275.6190,585.3880,,1.1800,380.3250,0.0000,377.6840,,1659.3880,1570.8820,4687.2540,369.8990,A,100.270000000000
160991,12/31/2023,2023,FS,C,D,STD,DLR,DIGITAL REALTY TRUST INC,USD,1853.8060,44113.2580,18385.8440,,,,18302.2430,,,,,0.0000,,,,,,554.5570,A,134.580000000000
160991,12/31/2023,2023,INDL,C,D,STD,DLR,DIGITAL REALTY TRUST INC,USD,1853.8060,44113.2580,18385.8440,1636.4700,4418.8220,311.6080,18302.2430,563.1010,,3.0400,950.3120,0.0000,948.8380,,1634.7800,1902.5370,5515.7010,554.5570,A,134.580000000000
162354,09/30/2022,2022,INDL,C,D,STD,DLB,DOLBY LABORATORIES INC,USD,14.1710,2689.5480,2246.1830,817.5840,57.3990,95.8860,37.6850,251.6280,340.0890,1.8400,183.8980,23.5490,184.0870,,318.5760,419.6860,1253.7930,0.3940,A,65.150000000000
162354,09/30/2023,2023,INDL,C,D,STD,DLB,DOLBY LABORATORIES INC,USD,20.9250,2979.7660,2355.1000,957.1140,76.5680,95.7590,37.0200,262.8140,345.3720,2.1000,201.6440,35.6230,200.6560,,367.0810,444.3750,1299.7440,,A,79.260000000000
162354,09/30/2024,2024,INDL,C,D,STD,DLB,DOLBY LABORATORIES INC,USD,17.3800,3109.9280,2477.1620,577.7520,75.2490,95.3930,34.7540,271.1100,346.6690,2.7400,264.3160,33.7280,261.8250,,327.2520,512.9430,1273.7210,,A,76.530000000000
162385,12/31/2021,2021,FS,C,D,STD,WEX,WEX INC,USD,880.0750,10306.8280,1838.7730,,,,2776.4110,,,,,0.0000,,,,,,137.5790,A,140.390000000000
162385,12/31/2021,2021,INDL,C,D,STD,WEX,WEX INC,USD,1021.9110,10306.8280,1838.7730,2207.1150,589.9450,44.8270,2776.4110,399.0180,671.6590,0.0000,136.1390,0.0000,0.1370,,150.3980,3029.6030,1850.5420,88.4360,A,140.390000000000
162385,12/31/2022,2022,FS,C,D,STD,WEX,WEX INC,USD,1225.0270,11529.2290,1649.5130,,,,2592.8420,,,,,0.0000,,,,,,151.2690,A,163.650000000000
162385,12/31/2022,2022,INDL,C,D,STD,WEX,WEX INC,USD,1365.7760,11529.2290,1649.5130,3259.4050,824.5810,43.2200,2592.8420,624.2450,888.1130,4.5400,167.4610,0.0000,201.4380,,679.4250,3441.7150,2350.5110,44.3390,A,163.650000000000
162385,12/31/2023,2023,FS,C,D,STD,WEX,WEX INC,USD,1323.6000,13882.1000,1820.6000,,,,2893.5000,,,,,0.0000,,,,,,258.4000,A,194.550000000000
162385,12/31/2023,2023,INDL,C,D,STD,WEX,WEX INC,USD,1479.1000,13882.1000,1820.6000,5253.8000,868.9000,41.9000,2893.5000,651.7000,927.9000,6.2300,266.6000,0.0000,266.6000,,907.9000,3594.1000,2548.0000,204.6000,A,194.550000000000
162449,12/31/2021,2021,INDL,C,D,STD,EXLS,EXLSERVICE HOLDINGS INC,USD,6.8730,1282.9040,693.1560,320.0490,690.9340,33.2910,68.7350,159.7420,208.8740,3.4200,114.7580,0.0000,114.7580,,184.3870,214.4660,1122.2930,7.5610,A,144.770000000000
162449,12/31/2022,2022,INDL,C,D,STD,EXLS,EXLSERVICE HOLDINGS INC,USD,7.7890,1346.1190,758.1790,302.5930,896.5950,33.2340,268.5100,193.3570,249.6390,4.2900,142.9680,0.0000,142.9680,,166.1410,275.8500,1412.0440,8.2520,A,169.430000000000
162449,12/31/2023,2023,INDL,C,D,STD,EXLS,EXLSERVICE HOLDINGS INC,USD,5.0550,1441.9720,889.4370,294.8960,1022.9020,165.2780,193.7880,239.3680,289.8580,1.1100,184.5580,0.0000,184.5580,,211.1980,329.4380,1630.6680,13.1800,A,30.850000000000
162887,12/31/2021,2021,INDL,C,D,STD,DXCM,DEXCOM INC,USD,196.0000,4863.6000,2251.5000,2731.2000,668.0000,97.0000,1858.3000,265.8000,365.8000,1.6000,154.7000,357.3000,154.7000,,442.5000,516.6000,2448.5000,100.3000,A,536.950000000000
162887,12/31/2022,2022,INDL,C,D,STD,DXCM,DEXCOM INC,USD,237.9000,5391.7000,2131.8000,2456.2000,878.3000,386.3000,1351.9000,430.7000,586.6000,0.8800,341.2000,306.7000,341.2000,,669.5000,752.2000,2909.8000,18.6000,A,113.240000000000
162887,12/31/2023,2023,INDL,C,D,STD,DXCM,DEXCOM INC,USD,276.4000,6264.5000,2068.6000,2739.3000,1155.5000,385.4000,2572.9000,602.6000,788.6000,1.4000,541.5000,559.6000,541.5000,,748.5000,987.5000,3622.3000,20.3000,A,124.090000000000
163610,12/31/2021,2021,FS,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,703.0000,193502.0000,22709.0000,,,,12649.0000,,,,,,,,,,,419.0000,A,136.770000000000
163610,12/31/2021,2021,INDL,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,703.0000,193502.0000,22709.0000,2343.0000,3568.0000,561.0000,12649.0000,3551.0000,4560.0000,7.2200,4069.0000,0.0000,4058.0000,,3123.0000,1208.0000,9168.0000,419.0000,A,136.770000000000
163610,12/31/2022,2022,FS,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,866.0000,194338.0000,22706.0000,,,,18372.0000,,,,,,,,,,,451.0000,A,102.590000000000
163610,12/31/2022,2022,INDL,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,866.0000,194338.0000,22706.0000,7948.0000,3834.0000,559.0000,18372.0000,3731.0000,4762.0000,2.5900,1498.0000,0.0000,1446.0000,,3554.0000,1169.0000,9636.0000,451.0000,A,102.590000000000
163610,12/31/2023,2023,FS,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,1003.0000,136084.0000,25717.0000,,,,20958.0000,,,,,,,,,,,696.0000,A,128.430000000000
163610,12/31/2023,2023,INDL,C,D,STD,ICE,INTERCONTINENTAL EXCHANGE,USD,1003.0000,136084.0000,25717.0000,2110.0000,3602.0000,573.0000,20958.0000,3980.0000,5195.0000,4.2000,2438.0000,0.0000,2368.0000,,3542.0000,1366.0000,9903.0000,696.0000,A,128.430000000000
163920,12/31/2021,2021,FS,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,,55982.6000,4668.1000,,,,1813.6000,,,,,,,,,,,109.9000,A,107.650000000000
163920,12/31/2021,2021,INDL,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,47612.0000,55982.6000,4668.1000,516.4000,88.5000,106.6310,1813.6000,1430.2000,1463.9000,8.7200,899.2000,5646.8000,899.2000,,-2654.0000,38822.9000,2062.9000,,A,107.650000000000
163920,12/31/2022,2022,FS,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,,67734.0000,5061.0000,,,,2385.0000,,,,,,,,,,,475.5000,A,59.560000000000
163920,12/31/2022,2022,INDL,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,53644.0000,67734.0000,5061.0000,1043.0000,543.6000,108.9140,2385.0000,1825.4000,1877.8000,9.7400,1057.3000,1195.0000,1057.3000,,2245.3000,51552.0000,3016.4000,,A,59.560000000000
163920,12/31/2023,2023,FS,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,,70862.0000,5783.0000,,,,1520.0000,,,,,,,,,,,1696.4000,A,65.790000000000
163920,12/31/2023,2023,INDL,C,D,STD,WAL,WESTERN ALLIANCE BANCORP,USD,55333.0000,70862.0000,5783.0000,1576.0000,1759.0000,109.4660,1520.0000,1862.1000,1925.1000,6.5500,722.4000,1410.0000,722.4000,,-328.6000,49960.0000,4316.0000,,A,65.790000000000
164633,12/31/2021,2021,FS,C,D,STD,HOMB,HOME BANCSHARES INC,USD,,18052.1380,2765.7210,,,,805.7880,,,,,,,,,,,52.2000,A,24.350000000000
164633,12/31/2021,2021,INDL,C,D,STD,HOMB,HOME BANCSHARES INC,USD,14260.5700,18052.1380,2765.7210,3650.3150,47.4480,163.6990,805.7880,488.4250,507.9060,1.9400,319.0210,1.6300,319.0210,,389.3800,9599.3750,762.7400,,A,24.350000000000
164633,12/31/2022,2022,FS,C,D,STD,HOMB,HOME BANCSHARES INC,USD,,22883.5880,3526.3620,,,,1078.0420,,,,,,,,,,,119.0900,A,22.790000000000
164633,12/31/2022,2022,INDL,C,D,STD,HOMB,HOME BANCSHARES INC,USD,17938.7830,22883.5880,3526.3620,724.7900,182.6750,203.4340,1078.0420,546.0440,577.9000,1.5700,305.2620,0.5460,305.2620,,413.1720,14119.8110,1052.8770,,A,22.790000000000
164633,12/31/2023,2023,FS,C,D,STD,HOMB,HOME BANCSHARES INC,USD,,22656.6580,3791.0750,,,,1084.8620,,,,,,,,,,,348.1080,A,25.330000000000
164633,12/31/2023,2023,INDL,C,D,STD,HOMB,HOME BANCSHARES INC,USD,16787.7110,22656.6580,3791.0750,1005.3130,360.2410,201.5260,1084.8620,633.4310,664.3600,1.9400,392.9290,30.4860,392.9290,,379.6700,14136.4940,1341.8700,,A,25.330000000000
164708,12/31/2021,2021,FS,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,2527.0000,175979.0000,5685.0000,,,,4837.0000,,,,,0.0000,,,,,,203.0000,A,301.660000000000
164708,12/31/2021,2021,INDL,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,22754.0000,175979.0000,5685.0000,11935.0000,6289.0000,110.8610,4837.0000,3573.0000,3751.0000,23.5300,2760.0000,0.0000,2760.0000,,3325.0000,19010.0000,13443.0000,191.0000,A,301.660000000000
164708,12/31/2022,2022,FS,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,2242.0000,158468.0000,3613.0000,,,,4751.0000,,,,,0.0000,,,,,,274.0000,A,311.370000000000
164708,12/31/2022,2022,INDL,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,33017.0000,158468.0000,3613.0000,11899.0000,7057.0000,105.2790,4751.0000,3430.0000,3617.0000,22.9900,2559.0000,0.0000,2559.0000,,4407.0000,18633.0000,14347.0000,198.0000,A,311.370000000000
164708,12/31/2023,2023,FS,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,2603.0000,175191.0000,4729.0000,,,,5329.0000,,,,,0.0000,,,,,,885.0000,A,379.830000000000
164708,12/31/2023,2023,INDL,C,D,STD,AMP,AMERIPRISE FINANCIAL INC,USD,39924.0000,175191.0000,4729.0000,13493.0000,8464.0000,100.1730,5329.0000,3670.0000,3873.0000,24.1800,2556.0000,0.0000,2556.0000,,4685.0000,18136.0000,16096.0000,324.0000,A,379.830000000000
164755,12/31/2021,2021,INDL,C,D,STD,CROX,CROCS INC,USD,151.7450,1545.0680,14.0820,213.2620,882.1830,58.3300,920.6270,689.4260,721.4020,11.6200,725.6940,213.5200,725.6940,,567.1650,217.1820,2313.4160,21.6470,A,128.220000000000
164755,12/31/2022,2022,INDL,C,D,STD,CROX,CROCS INC,USD,220.0210,4501.7970,817.9310,191.6310,1620.4460,61.7490,2513.1460,960.8470,1000.0760,8.8200,540.1590,471.5510,540.1590,,603.1420,329.1880,3554.9850,136.1580,A,108.430000000000
164755,12/31/2023,2023,INDL,C,D,STD,CROX,CROCS INC,USD,250.2780,4643.8340,1453.9230,149.2900,1730.4480,60.4950,1910.7650,1049.9440,1104.2480,12.9100,792.5660,385.0540,792.5660,,930.4440,331.2310,3962.3470,161.3510,A,93.410000000000
165746,12/31/2021,2021,INDL,C,D,STD,LYV,LIVE NATION ENTERTAINMENT,USD,1642.9680,14402.3180,-582.6510,4887.7920,4355.9890,224.6750,6751.5480,-410.0690,6.2080,-3.0900,-608.7860,33.8260,-670.6750,,1780.5680,1085.7790,6268.4470,282.4400,A,119.690000000000
165746,12/31/2022,2022,INDL,C,D,STD,LYV,LIVE NATION ENTERTAINMENT,USD,1971.1010,16460.8410,-367.5690,5612.3740,12337.5240,231.2640,6937.9920,701.0360,1151.0120,0.6600,409.1930,38.7250,149.2160,,1832.0630,1499.6110,16681.2540,278.4830,A,69.740000000000
165746,12/31/2023,2023,INDL,C,D,STD,LYV,LIVE NATION ENTERTAINMENT,USD,2134.3570,19074.0450,-17.1480,6238.9560,17292.0160,233.3030,7145.1170,1052.5760,1569.3730,1.3800,734.3170,45.1410,315.8420,,1370.7940,2112.9000,22749.0730,350.2440,A,93.600000000000
165914,12/31/2021,2021,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,163.1610,6652.9580,2297.3740,1076.3190,5851.4970,28.0800,3301.6010,901.5950,1156.2520,23.2100,652.9840,32.8260,652.9840,,1282.0810,193.6630,7547.0610,,A,1748.250000000000
165914,12/31/2022,2022,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,184.5660,6927.5040,2368.0230,899.1360,6572.5330,27.6270,3495.1620,1205.9440,1492.7700,32.2800,899.1010,35.6680,899.1010,,1323.1790,154.6210,8634.6520,,A,1387.490000000000
165914,12/31/2023,2023,INDL,C,D,STD,CMG,CHIPOTLE MEXICAN GRILL INC,USD,197.6460,8044.3620,3062.2070,1295.4470,7285.5570,27.4260,3803.5510,1606.6030,1919.6090,44.5900,1228.7370,39.3090,1228.7370,,1783.4770,168.4950,9871.6490,,A,2286.960000000000
165993,12/31/2021,2021,INDL,C,D,STD,FIS,FIDELITY NATIONAL INFO SVCS,USD,1829.0000,82931.0000,47347.0000,4283.0000,5000.0000,609.0000,15203.0000,2213.0000,5784.0000,0.6800,424.0000,0.0000,417.0000,,4810.0000,5344.0000,13877.0000,216.0000,A,109.150000000000
165993,12/31/2022,2022,INDL,C,D,STD,FIS,FIDELITY NATIONAL INFO SVCS,USD,1620.0000,63278.0000,27218.0000,4813.0000,5331.0000,591.0000,14501.0000,2036.0000,5382.0000,-27.6800,-16708.0000,0.0000,-16720.0000,,3939.0000,6930.0000,14528.0000,300.0000,A,67.850000000000
165993,12/31/2023,2023,INDL,C,D,STD,FIS,FIDELITY NATIONAL INFO SVCS,USD,733.0000,55105.0000,19093.0000,440.0000,4919.0000,583.0000,13148.0000,1652.0000,2854.0000,0.8500,506.0000,0.0000,-6654.0000,,4335.0000,2398.0000,9821.0000,765.0000,A,60.070000000000
